Entity,Code,Year,Wind Consumption - TWh,Hydro Consumption - TWh,Solar Consumption - TWh,Nuclear Consumption - TWh,Biofuels Consumption - TWh - Total,Geo Biomass Other - TWh,Coal Consumption - TWh,Oil Consumption - TWh,Gas Consumption - TWh
Netherlands,NLD,2014,15.705545,0.30321583,2.1259973,10.635921,4.4382915,5.013182,105.30556,470.39206,344.72223
Netherlands,NLD,2015,20.331598,0.25044638,3.0201929,10.538333,4.957028,4.93,128.66667,459.196,340.80554
Netherlands,NLD,2016,21.872623,0.27040777,4.174637,10.173457,4.868764,4.90458,119.27778,473.8621,351.52777
Netherlands,NLD,2017,28.126648,0.1639786,5.8664045,8.689124,5.3255553,4.59935,106.97222,455.89404,360.8889
Netherlands,NLD,2018,27.908484,0.19241638,9.813965,8.923401,6.5894446,4.571278,96.111115,467.30585,354.94446
Netherlands,NLD,2019,30.334578,0.19703223,14.232685,9.889585,8.649861,5.814188,74.666664,458.82004,370.19446
Netherlands,NLD,2020,40.284992,0.12202972,23.018755,10.300877,9.484208,8.847524,47.805557,419.38818,361.52777
Netherlands,NLD,2021,46.823215,0.23259361,29.923447,9.607287,7.974511,10.798826,65.138885,420.31238,350.66666
New Zealand,NZL,1965,0,29.625423,0,0,,1.348,19.13135,32.636177,0
New Zealand,NZL,1966,0,31.95155,0,0,,1.359,18.608,36.13348,0
New Zealand,NZL,1967,0,33.17995,0,0,,1.134,16.99143,37.95181,0
New Zealand,NZL,1968,0,34.81347,0,0,,1.295,15.99125,38.99597,0
New Zealand,NZL,1969,0,34.408356,0,0,,1.327,16.3983,40.505108,0
New Zealand,NZL,1970,0,37.466293,0,0,,1.273,16.40993,47.609863,0.7104
New Zealand,NZL,1971,0,42.562862,0,0,,1.256,14.59565,49.17649,0.9024
New Zealand,NZL,1972,0,45.13728,0,0,,1.257,14.95618,52.943153,1.6352
New Zealand,NZL,1973,0,44.640694,0,0,,1.243,16.94491,55.962757,1.9008
New Zealand,NZL,1974,0,44.91338,0,0,,2.0790577,17.444561,53.544117,3.203475
New Zealand,NZL,1975,0,49.274193,0,0,,2.1061628,16.41662,51.83286,3.4746537
New Zealand,NZL,1976,0,45.830345,0,0,,2.054847,16.916695,53.20645,9.330131
New Zealand,NZL,1977,0,43.527477,0,0,,1.9780049,16.111172,52.86666,15.340603
New Zealand,NZL,1978,0,46.305256,0,0,,2.0011628,14.861116,50.511448,14.378684
New Zealand,NZL,1979,0,54.537037,0,0,,1.8775839,13.249994,50.98315,9.527736
New Zealand,NZL,1980,0,57.26105,0,0,,1.9714787,13.628225,49.190865,8.698373
New Zealand,NZL,1981,0,58.19295,0,0,,1.938584,13.577948,46.72817,10.677521
New Zealand,NZL,1982,0,54.12485,0,0,,1.9683207,13.310542,46.54115,19.42657
New Zealand,NZL,1983,0,58.405018,0,0,,1.9863839,14.74875,44.60513,21.091728
New Zealand,NZL,1984,0,60.253883,0,0,,2.1384313,13.717164,45.141224,27.045174
New Zealand,NZL,1985,0,58.275925,0,0,,2.0102081,12.666031,42.784428,34.489094
New Zealand,NZL,1986,0,65.34265,0,0,,2.0830345,14.556855,38.61462,41.616955
New Zealand,NZL,1987,0,64.84251,0,0,,2.0779002,12.149867,44.420288,40.255424
New Zealand,NZL,1988,0,67.90033,0,0,,2.087283,13.165961,44.364544,44.151978
New Zealand,NZL,1989,0,66.7063,0,0,,2.578135,14.334275,44.976597,24.015287
New Zealand,NZL,1990,0,68.55869,0,0,,2.9529426,13.928279,50.69228,44.448593
New Zealand,NZL,1991,0,67.698685,0,0,,3.1218293,13.280544,51.455494,48.345703
New Zealand,NZL,1992,0.002041667,62.37079,0,0,,3.0693219,14.623766,53.09952,51.16109
New Zealand,NZL,1993,0.002916667,69.46825,0,0,,3.2180853,14.406295,52.608475,49.900513
New Zealand,NZL,1994,0.003,76.39997,0,0,,3.0746424,13.617704,61.27751,46.771095
New Zealand,NZL,1995,0.003,81.41998,0,0,,3.0245616,13.65541,65.90587,44.630493
New Zealand,NZL,1996,0.024611112,77.42264,0,0,,2.9514518,13.457762,67.32356,50.874844
New Zealand,NZL,1997,0.04019611,68.77413,0,0,,3.0464327,14.528347,71.26418,54.80514
New Zealand,NZL,1998,0.065259725,74.868996,0,0,,3.3079102,13.247123,72.12576,48.311478
New Zealand,NZL,1999,0.11530167,67.77282,0,0,,3.5562158,13.571337,72.49217,55.233707
New Zealand,NZL,2000,0.35545388,72.253944,0,0,,3.7408855,12.859932,74.48423,58.75267
New Zealand,NZL,2001,0.40831694,63.694656,0,0,,3.5297565,15.92658,74.82284,61.993137
New Zealand,NZL,2002,0.45382974,72.60024,0,0,,3.3669994,15.918619,77.64874,59.181946
New Zealand,NZL,2003,0.42498696,68.50904,0,0,,3.2766335,22.97443,81.95575,44.62404
New Zealand,NZL,2004,1.0418228,78.49645,0,0,,3.3947048,23.73867,82.343834,40.718166
New Zealand,NZL,2005,1.7592411,66.79644,0,0,,3.8075435,26.427473,85.36835,37.576244
New Zealand,NZL,2006,1.7704589,67.075356,0,0,,4.0715566,26.021524,86.19497,38.154423
New Zealand,NZL,2007,2.6293478,66.846375,0.009638889,0,,4.2583714,19.720991,86.59333,42.152313
New Zealand,NZL,2008,2.9743276,62.797318,0.009722223,0,,4.893002,24.472372,87.75154,39.045193
New Zealand,NZL,2009,4.12333,67.63234,0.010027777,0,,5.582571,18.81895,83.75275,40.138943
New Zealand,NZL,2010,4.544111,68.63037,0.010638889,0,,6.608745,16.071983,83.845604,43.759987
New Zealand,NZL,2011,5.399291,69.27166,0.011388889,0,,6.9373813,16.269657,86.38826,40.215504
New Zealand,NZL,2012,5.70102,62.781155,0.013222222,0,,7.1866794,20.272028,85.128,44.646667
New Zealand,NZL,2013,5.510442,62.763844,0.018222222,0,,7.578271,17.877504,86.34358,47.0649
New Zealand,NZL,2014,5.990422,65.880005,0.05071361,0,,8.363213,16.509884,87.80649,52.28978
New Zealand,NZL,2015,6.3665366,66.05846,0.09856361,0,,8.959386,16.673477,91.317474,48.018906
New Zealand,NZL,2016,6.2663174,69.4291,0.15130556,0,,8.945971,13.796135,93.61309,47.97363
New Zealand,NZL,2017,5.5648885,67.00026,0.2045175,0,,8.977402,14.536367,98.73357,49.92124
New Zealand,NZL,2018,5.4712734,69.462456,0.26575583,0,,8.898494,15.672816,98.530495,45.030075
New Zealand,NZL,2019,5.945877,67.47734,0.33633307,0,,8.981838,17.837763,100.9011,48.061253
New Zealand,NZL,2020,6.053063,63.735294,0.4208153,0,,9.017193,17.075949,82.868095,45.746025
New Zealand,NZL,2021,6.913506,63.384335,0.5360447,,,9.014577,20.03179,80.81326,38.81425
Non-OECD (BP),,1965,0,607.6732,0,5.279388,9.029861,0,5976.6577,4565.444,1578.4724
Non-OECD (BP),,1966,0,665.3274,0,5.890283,9.209844,0,6205.5913,4911.6255,1755.4547
Non-OECD (BP),,1967,0,670.7319,0,6.5032835,9.383716,0,6131.5156,5243.0645,1938.0468
Non-OECD (BP),,1968,0,765.0168,0,8.942016,9.5538,0,6150.3423,5625.397,2099.287
Non-OECD (BP),,1969,0,838.39526,0,12.509265,9.723981,0,6515.791,6026.8584,2277.4895
Non-OECD (BP),,1970,0,923.8632,0,16.291895,11.0390625,0.57093334,6926.3184,6600.167,2487.688
Non-OECD (BP),,1971,0,972.6338,0,18.30234,11.649558,2.251386,7355.359,7125.177,2713.8074
Non-OECD (BP),,1972,0,1026.9115,0,31.30662,12.946933,2.2505975,7618.44,7734.352,2868.9495
Non-OECD (BP),,1973,0,1074.8679,0,47.356594,12.586639,2.3957705,7738.4487,8452.948,3164.1318
Non-OECD (BP),,1974,0,1186.2655,0,73.150085,12.167814,2.518155,7831.7725,8987.68,3378.6013
Non-OECD (BP),,1975,0,1234.9913,0,103.4697,11.48028,2.805168,8352.205,9322.252,3689.8428
Non-OECD (BP),,1976,0,1325.8214,0,138.76813,11.869931,3.2733002,8483.523,9896.798,4084.3433
Non-OECD (BP),,1977,0,1448.2146,0,172.60483,15.856679,3.6018486,8903.109,10490.979,4437.4087
Non-OECD (BP),,1978,0,1599.2496,0,188.32407,20.971792,3.984917,9192.651,11168.822,4764.6743
Non-OECD (BP),,1979,0,1702.0984,0,219.10847,26.000826,4.910943,9468.693,11619.508,5170.4106
Non-OECD (BP),,1980,0,1831.7175,0,264.32928,29.858547,6.325481,9581.248,11823.128,5364.4395
Non-OECD (BP),,1981,0,1892.6472,0,319.55145,27.297348,8.6919365,9751.701,11942.574,5681.653
Non-OECD (BP),,1982,0,1897.0436,0,371.28104,35.222523,9.309695,10128.75,12028.91,6131.988
Non-OECD (BP),,1983,0,1973.7196,0,434.957,44.509296,11.086061,10564.217,12142.157,6540.4077
Non-OECD (BP),,1984,0,2152.8313,0,567.8497,53.712532,11.324791,11031.763,12349.491,7147.304
Non-OECD (BP),,1985,0,2267.9753,0,633.22363,63.57528,11.828258,11511.146,12330.489,7436.3223
Non-OECD (BP),,1986,0,2364.736,0,606.99554,79.67753,12.043505,11937.102,12633.495,7868.14
Non-OECD (BP),,1987,0,2439.5498,0,705.8284,81.13546,11.8099165,12558.157,13020.655,8255.503
Non-OECD (BP),,1988,0,2587.8142,0,810.43335,85.56256,12.005912,13061.06,13360.06,8765.401
Non-OECD (BP),,1989,0,2651.6929,0,777.1183,91.30406,12.956703,13215.725,13668.181,9078.304
Non-OECD (BP),,1990,0.10152333,2747.8157,0.005916667,757.0963,84.129074,15.417915,13240.116,14007.727,9493.933
Non-OECD (BP),,1991,0.3637125,2854.6655,0.005916667,761.3156,87.18001,15.48251,13258.201,13974.22,9623.263
Non-OECD (BP),,1992,0.6528533,2891.069,0.008861112,750.01385,82.37985,17.113373,13466.982,13938.915,9512.484
Non-OECD (BP),,1993,0.9226861,3059.0608,0.011833333,757.29596,82.815384,16.804276,13660.16,13667.793,9354.76
Non-OECD (BP),,1994,1.7443495,3228.7944,0.014777778,725.06934,87.53383,18.820713,13758.534,13835.667,9219.485
Non-OECD (BP),,1995,3.3363268,3346.749,0.023694444,751.5734,90.73549,22.515495,13873.484,14107.658,9336.33
Non-OECD (BP),,1996,3.0297885,3339.8425,0.044534165,831.3873,93.44856,23.660301,14115.588,14252.361,9777.203
Non-OECD (BP),,1997,3.8576245,3398.3381,0.05045389,845.513,91.10225,27.072464,13966.205,14990.322,9518.25
Non-OECD (BP),,1998,4.630449,3555.37,0.059404723,822.5694,89.68086,29.586843,13867.019,15089.412,9836.243
Non-OECD (BP),,1999,6.3246837,3575.2349,0.06859222,870.30115,89.50751,34.52765,14098.251,15423.217,10125.744
Non-OECD (BP),,2000,7.8644013,3700.5835,0.13197778,938.8825,78.11726,39.21229,14521.345,15933.603,10518.855
Non-OECD (BP),,2001,10.613382,3775.6794,0.18962528,975.6302,70.661224,41.591484,15103.5205,16348.164,10955.247
Non-OECD (BP),,2002,11.4056635,3822.6804,0.25565165,1022.9241,89.65357,43.616936,16032.142,16735.17,11352.793
Non-OECD (BP),,2003,13.567767,3857.4443,0.33067888,1090.356,89.310616,47.146294,18275.348,17348.738,11866.962
Non-OECD (BP),,2004,22.764387,4302.764,0.39623943,1113.7433,98.544876,50.69905,20397.598,18563.16,12629.286
Non-OECD (BP),,2005,27.115597,4512.9644,0.46643695,1116.87,107.00011,54.292282,22802.117,18932.44,13204.67
Non-OECD (BP),,2006,43.243458,4732.9443,0.6110256,1148.9841,104.72666,61.04571,24588.223,19641.86,13892.704
Non-OECD (BP),,2007,56.905556,4947.583,0.88107806,1170.1276,135.23058,70.04063,26537.053,20419.488,14514.652
Non-OECD (BP),,2008,88.53872,5264.555,1.1367239,1194.4037,178.96577,81.582054,27325.156,21003.283,14993.322
Non-OECD (BP),,2009,136.71379,5264.522,1.7280947,1181.6527,199.60274,94.9777,28137.191,21370.943,14832.885
Non-OECD (BP),,2010,213.4294,5636.613,3.7136974,1241.6497,219.8558,113.13499,29220.145,22712.086,16060.0205
Non-OECD (BP),,2011,300.88684,5672.2666,12.919036,1308.6351,216.00899,121.12756,31485.734,23464.502,16870.855
Non-OECD (BP),,2012,403.014,6033.7256,25.362442,1338.4347,223.43443,132.05638,32163.969,24365.678,17362.133
Non-OECD (BP),,2013,522.3491,6347.811,48.923397,1345.8219,268.0869,148.61955,32722.172,25016.732,17568.893
Non-OECD (BP),,2014,614.5442,6640.404,103.386604,1437.2672,301.3228,170.96185,33234.938,25598.27,18037.543
Non-OECD (BP),,2015,732.2207,6614.2456,163.17752,1552.7522,320.8085,191.84166,32880.92,26187.627,18533.498
Non-OECD (BP),,2016,948.09717,6861.6504,265.2236,1645.8365,329.53247,198.78886,32961.824,26832.389,18999.46
Non-OECD (BP),,2017,1176.1675,6984.399,446.7058,1730.037,336.8916,221.45059,33342.156,27436.66,19751.63
Non-OECD (BP),,2018,1389.4932,7149.833,666.3936,1854.732,395.85156,258.6427,34221.418,27980.97,20730.217
Non-OECD (BP),,2019,1555.7704,7339.1265,872.4707,2028.555,453.46133,285.70352,34740.75,28314.105,21032.814
Non-OECD (BP),,2020,1736.1326,7518.2534,1060.4,2070.8914,435.3095,315.6815,34324.86,26505.91,20869.639
Non-OECD (BP),,2021,2316.3667,7414.4873,1332.5226,2232.8447,471.5319,352.69214,36224.883,27942.305,22425.934
North America,,1965,,964.8363,,11.285242,,13.332232,3412.8337,7466.5464,4467.994
North America,,1966,,1009.7169,,17.009285,,14.062007,3566.435,7833.952,4818.548
North America,,1967,,1101.4307,,23.407001,,14.073571,3502.8997,8160.8506,5073.1475
North America,,1968,,1115.7539,,40.07652,,15.546045,3634.5938,8699.627,5441.5024
North America,,1969,,1243.1908,,43.10152,,16.22706,3642.3462,9124.702,5880.727
North America,,1970,,1262.7922,,68.06929,,16.235903,3624.5098,9575.995,6213.8354
North America,,1971,0,1331.2632,0,125.92053,,17.589413,3432.4197,9905.831,6418.5083
North America,,1972,0,1409.9368,0,182.02385,,19.538979,3556.749,10679.777,6532.8936
North America,,1973,0,1449.1987,0,292.62476,,21.157692,3812.2864,11345.548,6521.563
North America,,1974,0,1583.4342,0,382.12946,,21.876265,3731.2559,11017.252,6325.49
North America,,1975,0,1551.3484,0,550.91565,,21.3073,3729.3577,10800.1875,5870.0596
North America,,1976,0,1540.3916,0,620.2172,,24.972755,4013.3452,11553.232,5978.472
North America,,1977,0,1377.9932,0,824.0985,,26.41312,4174.8345,12132.097,5901.9336
North America,,1978,0,1593.6472,0,914.1128,,27.776787,4084.0315,12456.7705,5964.011
North America,,1979,0,1624.7039,0,862.19257,,29.438038,4426.2812,12294.895,6184.563
North America,,1980,0,1629.6384,0,857.9629,,30.189117,4579.549,11572.87,6086.5293
North America,,1981,0,1652.9031,0,928.12775,,31.566605,4716.7783,10935.064,5964.575
North America,,1982,0,1766.6985,0,953.3853,,31.264048,4573.802,10349.139,5650.994
North America,,1983,0.007972222,1853.2594,0.008861112,1015.1034,,34.773598,4751.3354,10217.198,5337.409
North America,,1984,0.019388888,1889.3601,0.015666667,1126.7415,,40.658325,5111.6113,10544.773,5702.6724
North America,,1985,0.020166667,1835.9255,0.031750277,1317.7589,,40.936893,5217.1445,10521.336,5554.8896
North America,,1986,0.015444445,1865.7493,0.041911665,1438.894,,45.25267,5136.4907,10960.857,5210.829
North America,,1987,0.013527778,1753.8921,0.031353056,1579.0571,,50.73043,5366.7544,11218.514,5500.998
North America,,1988,0.005547222,1656.271,0.027166666,1809.1299,,50.96106,5620.6733,11646.966,5781.1523
North America,,1989,6.3113165,1750.0442,0.74850947,1807.2256,,58.42127,5685.648,11753.944,6129.262
North America,,1990,8.337763,1814.7078,1.0993811,1936.9438,,68.17216,5696.6265,11500.897,6131.631
North America,,1991,8.822681,1828.9548,1.4201053,2080.9946,,71.761116,5635.022,11279.024,6264.195
North America,,1992,8.802028,1758.6074,1.223893,2086.3809,,77.145935,5677.2573,11491.751,6480.3564
North America,,1993,9.160468,1862.385,1.4229653,2101.54,,79.33348,5845.818,11580.811,6665.276
North America,,1994,10.508265,1799.0477,1.5048937,2228.784,,79.46938,5891.2637,11930.971,6848.8213
North America,,1995,9.669331,1992.9617,1.5474259,2311.0186,,77.80539,5960.485,11891.566,7133.506
North America,,1996,9.8825655,2173.228,1.6359347,2299.07,,79.7842,6229.24,12302.804,7271.089
North America,,1997,10.063433,2165.122,1.613481,2139.8877,,81.07455,6367.0786,12512.902,7331.801
North America,,1998,9.291985,2008.754,1.6019876,2239.9846,,81.80744,6449.968,12769.615,7236.2607
North America,,1999,13.968126,2060.3066,1.5929452,2410.6543,,82.72299,6428.91,13059.2295,7320.501
North America,,2000,17.660051,1963.8755,1.6032294,2480.2327,,83.22052,6721.992,13269.028,7643.1973
North America,,2001,21.153435,1679.1514,1.77116,2520.7705,,84.05501,6558.9297,13269.912,7330.982
North America,,2002,31.948946,1850.6332,1.8494873,2537.2437,,89.12304,6622.44,13277.146,7616.7695
North America,,2003,35.016567,1821.7446,1.8655795,2473.4897,,88.68377,6704.6772,13504.174,7517.033
North America,,2004,44.22449,1810.8866,2.0864096,2568.8403,,90.0951,6730.0005,13996.505,7569.074
North America,,2005,56.362198,1886.1211,2.2409236,2542.5981,,90.67904,6845.5547,14003.797,7535.2715
North America,,2006,83.93533,1910.3899,2.4551342,2557.8755,,90.29784,6751.0225,13867.042,7533.9326
North America,,2007,107.96349,1810.6736,3.2246459,2583.4597,,91.93277,6841.3584,13860.284,7969.5205
North America,,2008,168.898,1882.3184,4.779889,2571.933,,90.33461,6707.564,13070.061,8030.9844
North America,,2009,229.18034,1868.7214,6.2430086,2521.4026,,90.570625,5903.345,12438.463,7940.4854
North America,,2010,293.80246,1798.2556,9.29437,2517.871,,93.57709,6254.8975,12645.73,8290.135
North America,,2011,368.49515,2014.4623,15.011263,2474.6533,,94.17426,5924.9927,12471.006,8527.974
North America,,2012,432.612,1888.0662,27.946686,2401.6995,,95.67842,5252.812,12273.223,8846.604
North America,,2013,506.3545,1877.3025,48.765564,2471.626,,100.13608,5431.861,12376.568,9142.066
North America,,2014,551.9234,1839.2598,86.364845,2483.5234,,101.939384,5410.1416,12382.559,9351.394
North America,,2015,617.89417,1779.7871,115.669685,2459.641,,102.369354,4727.9634,12586.74,9579.755
North America,,2016,727.3033,1825.2246,161.25333,2464.5515,,102.689835,4340.8594,12675.836,9578.896
North America,,2017,799.0691,1931.9453,222.23146,2448.5305,,102.834435,4271.402,12710.408,9578.893
North America,,2018,854.7449,1879.3359,270.11975,2445.2698,,101.07689,4050.2021,12978.331,10464.133
North America,,2019,923.353,1825.3544,318.21613,2437.6323,,95.82292,3501.0525,12868.106,10783.879
North America,,2020,1047.4756,1833.2543,387.63336,2369.3237,,91.942795,2809.5674,11174.986,10486.874
North America,,2021,1156.3871,1766.9028,483.60455,2317.5845,,93.344765,3175.7515,12029.807,10557.095
North America (BP),,1965,,963.75696,,11.285242,,13.332232,3412.2522,7235.743,4456.537
North America (BP),,1966,,1008.49567,,16.975235,,14.062007,3565.8535,7595.5015,4805.094
North America (BP),,1967,,1100.4785,,23.299175,,14.073571,3502.3184,7912.177,5058.3022
North America (BP),,1968,,1114.7751,,40.025444,,15.546045,3634.0125,8445.538,5425.9277
North America (BP),,1969,,1242.1499,,43.10152,,16.22706,3641.765,8863.542,5865.0737
North America (BP),,1970,,1261.5532,,68.06929,,16.235903,3624.0447,9278.467,6194.672
North America (BP),,1971,0,1328.5369,0,125.92053,,16.584414,3432.0361,9601.971,6399.786
North America (BP),,1972,0,1407.1897,0,182.02385,,18.67298,3556.3652,10339.759,6513.539
North America (BP),,1973,0,1446.6707,0,292.62473,,20.150692,3811.961,10981.134,6502.885
North America (BP),,1974,0,1580.9828,0,382.12946,,20.867266,3730.907,10655.761,6308.374
North America (BP),,1975,0,1549.0686,0,550.9157,,20.272303,3728.9246,10457.271,5854.5044
North America (BP),,1976,0,1536.9438,0,620.2172,,23.850754,4012.996,11201.72,5960.9224
North America (BP),,1977,0,1375.5833,0,824.0985,,25.197123,4174.183,11765.751,5881.3916
North America (BP),,1978,0,1590.2673,0,914.1128,,26.408787,4083.3801,12085.726,5939.5527
North America (BP),,1979,0,1620.6204,0,862.19257,,28.120037,4425.735,11920.961,6159.1865
North America (BP),,1980,0,1626.5219,0,857.9629,,28.871117,4578.9097,11158.744,6057.8926
North America (BP),,1981,0,1647.4652,0,928.1277,,30.239603,4716.15,10516.988,5933.1475
North America (BP),,1982,0,1763.0999,0,953.3853,,29.84005,4572.6626,9982.074,5612.873
North America (BP),,1983,0.007972222,1849.1906,0.008861112,1015.1034,,33.2426,4748.9907,9868.889,5297.9233
North America (BP),,1984,0.019388888,1884.5284,0.015666667,1126.7415,,39.356327,5109.7085,10178.155,5661.2715
North America (BP),,1985,0.020166667,1831.1294,0.031750277,1317.7589,,39.710896,5213.4126,10178.442,5512.4194
North America (BP),,1986,0.015472222,1859.6726,0.041911665,1438.894,,43.96067,5133.5396,10622.742,5167.3794
North America (BP),,1987,0.013527778,1747.2891,0.031353056,1579.0571,,49.39543,5362.1255,10875.104,5454.856
North America (BP),,1988,0.005555556,1648.982,0.027166666,1809.1299,,49.512062,5616.3125,11302.085,5728.0923
North America (BP),,1989,6.3113294,1746.1853,0.74850947,1807.2256,,57.006268,5681.6475,11392.401,6075.966
North America (BP),,1990,8.337784,1810.9938,1.0993936,1936.944,16.73274,66.537315,5692.842,11139.722,6076.3887
North America (BP),,1991,8.822703,1825.1344,1.4201025,2080.9946,19.38873,70.36828,5631.065,10927.086,6208.344
North America (BP),,1992,8.80204,1754.7189,1.2238891,2086.3809,22.04472,75.645935,5673.6226,11149.905,6426.458
North America (BP),,1993,9.155397,1857.3434,1.4229461,2101.5403,25.75947,78.241486,5842.0547,11238.941,6604.766
North America (BP),,1994,10.485271,1796.277,1.504887,2228.784,28.846283,78.30638,5888.4307,11574.085,6779.6396
North America (BP),,1995,9.646335,1989.6936,1.547433,2311.0186,30.942383,76.81739,5957.546,11532.766,7059.251
North America (BP),,1996,9.86078,2168.886,1.6359128,2299.07,22.19422,78.53903,6226.627,11929.057,7187.263
North America (BP),,1997,10.03971,2161.603,1.6134608,2139.8877,28.103718,79.87155,6364.2783,12124.248,7240.746
North America (BP),,1998,9.265012,2003.5144,1.6019922,2239.9846,32.289337,80.742966,6446.902,12367.441,7144.154
North America (BP),,1999,13.934313,2053.0918,1.59265,2410.6543,33.72841,81.48087,6425.333,12665.1875,7222.451
North America (BP),,2000,17.543104,1959.2902,1.6024922,2480.2327,39.459698,81.85851,6717.9116,12823.728,7535.247
North America (BP),,2001,21.01219,1675.1161,1.7683427,2520.7705,41.780888,82.750084,6554.113,12820.121,7208.907
North America (BP),,2002,31.771132,1845.5902,1.8456798,2537.2437,49.37363,87.906525,6609.8315,12822.691,7486.466
North America (BP),,2003,34.828957,1815.369,1.8602667,2473.4897,66.250565,87.69915,6688.2134,13054.272,7364.843
North America (BP),,2004,43.94982,1804.287,2.0788112,2568.8403,82.9857,89.011734,6710.556,13543.776,7404.6943
North America (BP),,2005,56.056786,1878.6655,2.218861,2542.5984,96.934944,89.89099,6828.7314,13550.533,7354.9707
North America (BP),,2006,83.58598,1903.228,2.4340506,2557.8755,134.6976,89.507706,6730.314,13407.198,7319.3955
North America (BP),,2007,107.59998,1804.0369,3.1963725,2583.4597,175.01979,91.11054,6818.203,13413.534,7748.3613
North America (BP),,2008,168.50749,1876.4598,4.740744,2571.9333,237.49054,89.4266,6685.83,12637.837,7814.3164
North America (BP),,2009,228.64062,1862.5784,6.1773686,2521.4026,268.12964,89.64899,5882.201,12032.925,7725.2446
North America (BP),,2010,293.0224,1792.5173,9.1582775,2517.871,308.2927,92.80545,6235.6455,12245.815,8058.101
North America (BP),,2011,367.52838,2008.5474,14.763269,2474.6533,339.17282,93.355865,5903.1245,12069.401,8295.701
North America (BP),,2012,431.15274,1881.5376,27.383219,2401.6995,345.0759,94.71085,5233.0806,11883.207,8612.001
North America (BP),,2013,503.8346,1870.6179,48.089138,2471.6257,378.08762,99.0234,5409.835,12001.042,8902.586
North America (BP),,2014,549.2248,1834.4514,85.49199,2483.5234,384.50778,101.002106,5386.394,12016.202,9109.504
North America (BP),,2015,614.9577,1776.1174,114.51437,2459.641,399.97028,101.3556,4705.6875,12204.856,9346.948
North America (BP),,2016,724.39734,1820.1003,159.832,2464.5513,431.35788,101.69138,4318.472,12279.949,9371.183
North America (BP),,2017,795.7386,1924.7556,220.40227,2448.5305,435.89606,101.77462,4250.95,12326.526,9359.307
North America (BP),,2018,851.01074,1872.8948,267.97263,2445.2698,431.39618,100.08296,4028.7266,12588.712,10249.308
North America (BP),,2019,918.56635,1821.0511,314.78836,2437.6323,443.46725,94.58003,3471.0532,12487.857,10559.576
North America (BP),,2020,1041.8378,1828.5814,382.84625,2369.3237,403.677,90.72715,2768.6562,10859.868,10288.965
North America (BP),,2021,1150.3499,1761.6998,477.3504,2317.5845,438.54727,92.09221,3134.1792,11682.295,10341.114
North Macedonia,MKD,1990,0,1.4518816,0,0,,0,15.466761,12.740927,0
North Macedonia,MKD,1991,0,2.5075269,0,0,,0,15.533598,11.406301,0
North Macedonia,MKD,1992,0,2.5075269,0,0,,0,15.442489,12.286932,0
North Macedonia,MKD,1993,0,1.5435483,0,0,,0,15.519188,13.216735,0
North Macedonia,MKD,1994,0,2.0551076,0,0,,0,16.120728,10.265979,0
North Macedonia,MKD,1995,0,2.3685484,0,0,,0,16.627272,9.655315,0
North Macedonia,MKD,1996,0,2.5134408,0,0,,0,16.087616,14.679261,0
North Macedonia,MKD,1997,0,2.6612902,0,0,,0,15.046836,12.305494,0
North Macedonia,MKD,1998,0,3.2024195,0,0,,0,19.455257,11.074813,0.1915
North Macedonia,MKD,1999,0,4.107258,0,0,,0,16.96689,11.07554,0.354275
North Macedonia,MKD,2000,0,3.4596775,0,0,,0,15.544995,11.268543,0.5745
North Macedonia,MKD,2001,0,1.8390553,0,0,,0,17.187988,9.231523,0.766
North Macedonia,MKD,2002,0,2.2095578,0,0,,0,14.942584,10.424203,0.78515
North Macedonia,MKD,2003,0,3.9847705,0,0,,0,17.205458,10.086403,0.698975
North Macedonia,MKD,2004,0,4.270608,0,0,,0,16.350151,10.276315,0.68
North Macedonia,MKD,2005,0,4.272213,0,0,,0,16.966042,10.5815735,0.7270144
North Macedonia,MKD,2006,0,4.6949177,0,0,,0,16.486874,11.128956,0.7785819
North Macedonia,MKD,2007,0,2.8558972,0,0,,0,16.917696,12.073595,0.9934347
North Macedonia,MKD,2008,0,2.3604488,0,0,,0,17.337875,10.888534,1.1295522
North Macedonia,MKD,2009,0,3.5467443,0,0,,0,15.550031,11.392992,0.74840224
North Macedonia,MKD,2010,0,6.747432,7.22222E-05,0,,0,15.057268,10.972304,1.1085367
North Macedonia,MKD,2011,0,3.953152,0.003222222,0,,0,17.196571,11.368758,1.2825214
North Macedonia,MKD,2012,0,2.8543546,0.007777778,0,,0,16.186949,10.987784,1.3308442
North Macedonia,MKD,2013,0,4.316972,0.024666667,0,,0,13.540367,10.724036,1.5065967
North Macedonia,MKD,2014,0.19135167,3.268936,0.038962223,0,,0,12.5287895,10.640195,1.2925
North Macedonia,MKD,2015,0.32522222,5.022913,0.06086111,0,,0.020219,11.296521,11.40745,1.3019552
North Macedonia,MKD,2016,0.29309,5.0792637,0.06344584,0,,0.036033,10.188275,12.80281,2.0470345
North Macedonia,MKD,2017,0.29401943,2.9547746,0.063208334,0,,0.051551,11.135891,12.185036,2.6348536
North Macedonia,MKD,2018,0.25752974,4.739471,0.060290832,0,,0.05405,10.049073,11.692508,2.429893
North Macedonia,MKD,2019,0.26835778,3.0674126,0.06122583,0,,0.055103,11.909486,12.734197,2.837888
North Macedonia,MKD,2020,0.30697387,3.354147,0.061815,0,,0.057298,8.174519,11.72416,3.241106
